# reporter: v22 (2026-09-25); filters: subbench=capability, version=0.1, since=2026-09-22T00:00:00Z, until=2026-09-23T07:00:00Z, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna, testee=pcrec_8d716693_auto-caps-simdna, testee=pcrec_8d716693_auto-nocaps-simdna, testee=pcrec_8d716693_vm-caps-simdna, testee=pcrec_8d716693_vm-in-caps-simdna, testee=oniguruma_6.9.10_default-caps-simdna, testee=rust_1.13.1_default-caps-simdna, testee=vectorscan_5.4.11_block-nosom-nocaps-simd; source: store/index.tsv (11 record(s) matching this query); records: 11; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: capability@0.1; machines: budu-ryzen1600; schema_versions: 1.6; grain: set; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 11; mixed_x13: False; include_provenance: False; worst_other_core_busy: 62.5% (pcrec_25b1984f_auto-caps-simdna / wild-validator-ipv4-owasp / large-subject-throughput); floor_pattern: floor-byte; null_band: pcrec 25b1984f -> 8d716693: census reports/identity/capability@0.1/pcrec_25b1984f__8d716693.tsv, 143 null of 492 cells, strata ok=2 insufficient=2 empty=2, n_min=10
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	4	max_ns	2819.454306	75	1.0000	0	0		faster ×3.43
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	4	stddev_ns	64.865988	75	1.0000	0	0		faster ×3.43
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	4	ratio_vs_baseline	1.213208	75	1.0000	0	0		faster ×3.43
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	4	ratio_vs_best	1.213208	75	1.0000	0	0		faster ×3.43
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	median_ns	4456.308374	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	min_ns	4450.158936	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	max_ns	4462.175273	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	stddev_ns	4.177814	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	ratio_vs_baseline	1.999426	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	ratio_vs_best	1.999426	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	9066.389238	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	min_ns	9050.466269	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	max_ns	9080.565907	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	stddev_ns	9.775241	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	ratio_vs_baseline	4.067846	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	ratio_vs_best	4.067846	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	median_ns	9282.139559	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	min_ns	9270.527051	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	max_ns	9326.536316	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	stddev_ns	20.944181	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	ratio_vs_baseline	4.164648	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	ratio_vs_best	4.164648	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	8	median_ns	9289.772389	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	8	min_ns	9270.447660	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	8	max_ns	9300.168904	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	8	stddev_ns	10.648697	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	8	ratio_vs_baseline	4.168072	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	8	ratio_vs_best	4.168072	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	9	median_ns	9295.311472	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	9	min_ns	9286.531202	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	9	max_ns	9338.226160	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	9	stddev_ns	18.535032	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	9	ratio_vs_baseline	4.170558	75	1.0000	0	0		
rank	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	9	ratio_vs_best	4.170558	75	1.0000	0	0		
baseline	numeric-id-nested-plus	(set)	large-subject-throughput			pcrec_8d716693_auto-nocaps-simdna				baseline_identity	row-best-fallback					pcrec_8d716693_auto-nocaps-simdna (row-best fallback -- interp absent from this group)	
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	median_ns	14.340163	3	1.0000	0	0		faster ×1.06
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	min_ns	14.212973	3	1.0000	0	0		faster ×1.06
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	max_ns	14.393272	3	1.0000	0	0		faster ×1.06
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	stddev_ns	0.062751	3	1.0000	0	0		faster ×1.06
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	ratio_vs_baseline	1.000000	3	1.0000	0	0		faster ×1.06
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	ratio_vs_best	1.000000	3	1.0000	0	0		faster ×1.06
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	15.187221	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	min_ns	15.122401	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	max_ns	15.281120	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	stddev_ns	0.053447	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	ratio_vs_baseline	1.059069	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	ratio_vs_best	1.059069	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	27.641441	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	min_ns	27.548942	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	max_ns	29.499369	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	stddev_ns	0.765347	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	ratio_vs_baseline	1.927554	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	ratio_vs_best	1.927554	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	4	median_ns	27.663504	3	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	4	min_ns	27.655124	3	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	4	max_ns	27.745864	3	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	4	stddev_ns	0.034437	3	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	4	ratio_vs_baseline	1.929093	3	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	4	ratio_vs_best	1.929093	3	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	5	median_ns	39.117411	3	1.0000	0	0		faster ×103956.44
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	5	min_ns	39.048960	3	1.0000	0	0		faster ×103956.44
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	5	max_ns	39.133170	3	1.0000	0	0		faster ×103956.44
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	5	stddev_ns	0.035548	3	1.0000	0	0		faster ×103956.44
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	5	ratio_vs_baseline	2.727822	3	1.0000	0	0		faster ×103956.44
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	5	ratio_vs_best	2.727822	3	1.0000	0	0		faster ×103956.44
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	6	median_ns	45.816190	3	1.0000	0	0		faster ×89115.43
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	6	min_ns	45.739029	3	1.0000	0	0		faster ×89115.43
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	6	max_ns	46.056341	3	1.0000	0	0		faster ×89115.43
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	6	stddev_ns	0.110532	3	1.0000	0	0		faster ×89115.43
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	6	ratio_vs_baseline	3.194956	3	1.0000	0	0		faster ×89115.43
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	6	ratio_vs_best	3.194956	3	1.0000	0	0		faster ×89115.43
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	85.316129	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	min_ns	85.078387	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	max_ns	85.526774	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	stddev_ns	0.147470	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	ratio_vs_baseline	5.949453	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	ratio_vs_best	5.949453	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	8	median_ns	94.430896	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	8	min_ns	93.695651	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	8	max_ns	94.624048	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	8	stddev_ns	0.335626	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	8	ratio_vs_baseline	6.585064	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	8	ratio_vs_best	6.585064	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	9	median_ns	166.868260	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	9	min_ns	166.794200	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	9	max_ns	167.058968	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	9	stddev_ns	0.096887	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	9	ratio_vs_baseline	11.636427	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	9	ratio_vs_best	11.636427	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	10	median_ns	4066506.769231	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	10	min_ns	4064375.061538	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	10	max_ns	4206374.492308	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	10	stddev_ns	55036.235934	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	10	ratio_vs_baseline	283574.648250	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	10	ratio_vs_best	283574.648250	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	11	median_ns	4082929.562500	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	11	min_ns	4071528.718750	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	11	max_ns	4121362.578125	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	11	stddev_ns	18022.717539	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	11	ratio_vs_baseline	284719.878810	3	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	11	ratio_vs_best	284719.878810	3	1.0000	0	0		
baseline	numeric-id-nested-plus	(set)	short-subject-search			pcrec_8d716693_auto-nocaps-simdna				baseline_identity	row-best-fallback					pcrec_8d716693_auto-nocaps-simdna (row-best fallback -- interp absent from this group)	
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	median_ns	470.055211	75	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	min_ns	469.755432	75	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	max_ns	473.259836	75	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	stddev_ns	1.462912	75	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	ratio_vs_baseline	1.000000	75	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned	1	ratio_vs_best	1.000000	75	1.0000	0	0		unchanged (within spread)
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	470.189932	75	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	min_ns	469.306623	75	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	max_ns	471.440351	75	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	stddev_ns	0.844906	75	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	ratio_vs_baseline	1.000287	75	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	ratio_vs_best	1.000287	75	1.0000	0	0		
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	3	median_ns	824.602748	75	1.0000	0	0		faster ×1.03
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	3	min_ns	811.726519	75	1.0000	0	0		faster ×1.03
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	3	max_ns	833.460464	75	1.0000	0	0		faster ×1.03
rank	numeric-id-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	3	stddev_ns	7.125403	75	1.0000	0	0		faster ×1.03
