# reporter: v24 (2026-09-26); filters: subbench=email-specimen, version=0.1; source: store/index.tsv (14 record(s) matching this query); records: 9; excluded_invalid: 0; superseded: 5; newer_not_measured: 0; subbench_versions: email-specimen@0.1; machines: budu-ryzen1600; schema_versions: 1.1,1.2; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.1-1.3 X13 (both samples quiet) on 9; mixed_x13: False; include_provenance: False; worst_other_core_busy: n/a; floor_pattern: none; null_band: set grain only (not computed at subject grain)
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
rank	orig	s-070	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	4	median_ns	91.018106	5	1.0000	0	0			yes
rank	orig	s-070	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	5	median_ns	91.031337	5	1.0000	0	0			yes
rank	orig	s-070	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	6	median_ns	262.895842	5	1.0000	0	0			yes
rank	orig	s-070	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	287.596524	5	1.0000	0	0			yes
rank	orig	s-070	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	542.336967	5	1.0000	0	0			yes
rank	orig	s-070	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	550.139537	5	1.0000	0	0			yes
baseline	orig	s-070	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-070	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	1	median_ns	51.344911	5	1.0000	0	0			yes
rank	orig	s-070	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	2	median_ns	75.061148	5	1.0000	0	0			yes
rank	orig	s-070	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	3	median_ns	82.855327	5	1.0000	0	0			yes
rank	orig	s-070	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	4	median_ns	83.398772	5	1.0000	0	0			no
rank	orig	s-070	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	5	median_ns	83.836372	5	1.0000	0	0			no
rank	orig	s-070	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	6	median_ns	83.937124	5	1.0000	0	0			yes
rank	orig	s-070	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	272.995942	5	1.0000	0	0			yes
rank	orig	s-070	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	8	median_ns	282.842756	5	1.0000	0	0			yes
rank	orig	s-070	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	542.257313	5	1.0000	0	0			yes
baseline	orig	s-071	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-071	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	1	median_ns	58.390200	5	1.0000	0	0			yes
rank	orig	s-071	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	201.985447	5	1.0000	0	0			yes
rank	orig	s-071	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	3	median_ns	202.162637	5	1.0000	0	0			no
rank	orig	s-071	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	4	median_ns	202.565235	5	1.0000	0	0			no
rank	orig	s-071	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	5	median_ns	204.458119	5	1.0000	0	0			yes
rank	orig	s-071	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	6	median_ns	271.774289	5	1.0000	0	0			yes
rank	orig	s-071	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	278.696757	5	1.0000	0	0			yes
rank	orig	s-071	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	561.805525	5	1.0000	0	0			yes
rank	orig	s-071	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	565.448909	5	1.0000	0	0			yes
baseline	orig	s-071	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-071	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	1	median_ns	65.406557	5	1.0000	0	0			yes
rank	orig	s-071	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	2	median_ns	89.694567	5	1.0000	0	0			yes
rank	orig	s-071	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	3	median_ns	194.441443	5	1.0000	0	0			yes
rank	orig	s-071	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	4	median_ns	194.697977	5	1.0000	0	0			no
rank	orig	s-071	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	5	median_ns	200.758218	5	1.0000	0	0			no
rank	orig	s-071	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	6	median_ns	201.064972	5	1.0000	0	0			yes
rank	orig	s-071	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	7	median_ns	281.681018	5	1.0000	0	0			yes
rank	orig	s-071	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	8	median_ns	286.920272	5	1.0000	0	0			yes
rank	orig	s-071	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	560.768826	5	1.0000	0	0			yes
baseline	orig	s-072	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-072	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	1	median_ns	67.081175	5	1.0000	0	0			yes
rank	orig	s-072	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	2	median_ns	165.965002	5	1.0000	0	0			no
rank	orig	s-072	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	3	median_ns	166.004425	5	1.0000	0	0			yes
rank	orig	s-072	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	4	median_ns	166.108140	5	1.0000	0	0			no
rank	orig	s-072	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	5	median_ns	166.313067	5	1.0000	0	0			yes
rank	orig	s-072	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	6	median_ns	299.970303	5	1.0000	0	0			yes
rank	orig	s-072	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	386.781265	5	1.0000	0	0			yes
rank	orig	s-072	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	1194.292530	5	1.0000	0	0			yes
rank	orig	s-072	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	1206.019714	5	1.0000	0	0			yes
baseline	orig	s-072	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-072	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	1	median_ns	153.648822	5	1.0000	0	0			yes
rank	orig	s-072	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	160.779428	5	1.0000	0	0			yes
rank	orig	s-072	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	3	median_ns	160.810331	5	1.0000	0	0			yes
rank	orig	s-072	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	4	median_ns	160.816182	5	1.0000	0	0			no
rank	orig	s-072	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	5	median_ns	161.006670	5	1.0000	0	0			no
rank	orig	s-072	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	171.406564	5	1.0000	0	0			yes
rank	orig	s-072	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	7	median_ns	368.413431	5	1.0000	0	0			yes
rank	orig	s-072	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	8	median_ns	424.013209	5	1.0000	0	0			yes
rank	orig	s-072	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	1738.260987	5	1.0000	0	0			yes
baseline	orig	s-073	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-073	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	1	median_ns	26.102884	5	1.0000	0	0			yes
rank	orig	s-073	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	2	median_ns	40.202267	5	1.0000	0	0			no
rank	orig	s-073	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	3	median_ns	40.233143	5	1.0000	0	0			no
rank	orig	s-073	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	4	median_ns	40.274690	5	1.0000	0	0			yes
rank	orig	s-073	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	5	median_ns	40.483117	5	1.0000	0	0			yes
rank	orig	s-073	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	6	median_ns	246.725519	5	1.0000	0	0			yes
rank	orig	s-073	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	285.906168	5	1.0000	0	0			yes
rank	orig	s-073	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	298.471857	5	1.0000	0	0			yes
rank	orig	s-073	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	299.050797	5	1.0000	0	0			yes
baseline	orig	s-073	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-073	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	1	median_ns	34.463948	5	1.0000	0	0			yes
rank	orig	s-073	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	2	median_ns	34.475017	5	1.0000	0	0			no
rank	orig	s-073	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	3	median_ns	34.550845	5	1.0000	0	0			no
rank	orig	s-073	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	4	median_ns	34.582657	5	1.0000	0	0			yes
rank	orig	s-073	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	68.530967	5	1.0000	0	0			yes
rank	orig	s-073	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	6	median_ns	189.955620	5	1.0000	0	0			yes
rank	orig	s-073	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	7	median_ns	406.416334	5	1.0000	0	0			yes
rank	orig	s-073	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	8	median_ns	420.183639	5	1.0000	0	0			yes
rank	orig	s-073	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	1086.045906	5	1.0000	0	0			yes
baseline	orig	s-074	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-074	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	1	median_ns	35.061937	5	1.0000	0	0			yes
rank	orig	s-074	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	2	median_ns	53.259067	5	1.0000	0	0			no
rank	orig	s-074	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	3	median_ns	53.405938	5	1.0000	0	0			no
rank	orig	s-074	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	4	median_ns	53.460786	5	1.0000	0	0			yes
rank	orig	s-074	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	5	median_ns	53.634860	5	1.0000	0	0			yes
rank	orig	s-074	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	6	median_ns	253.040441	5	1.0000	0	0			yes
rank	orig	s-074	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	285.289319	5	1.0000	0	0			yes
rank	orig	s-074	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	295.447874	5	1.0000	0	0			yes
rank	orig	s-074	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	301.240598	5	1.0000	0	0			yes
baseline	orig	s-074	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-074	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	1	median_ns	47.119323	5	1.0000	0	0			no
rank	orig	s-074	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	2	median_ns	47.322567	5	1.0000	0	0			yes
rank	orig	s-074	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	3	median_ns	47.457875	5	1.0000	0	0			no
rank	orig	s-074	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	4	median_ns	47.547127	5	1.0000	0	0			yes
rank	orig	s-074	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	70.136708	5	1.0000	0	0			yes
rank	orig	s-074	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	6	median_ns	303.591333	5	1.0000	0	0			yes
rank	orig	s-074	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	7	median_ns	531.196424	5	1.0000	0	0			yes
rank	orig	s-074	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	8	median_ns	578.439375	5	1.0000	0	0			yes
rank	orig	s-074	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	1075.635228	5	1.0000	0	0			yes
baseline	orig	s-075	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-075	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	1	median_ns	88.423049	5	1.0000	0	0			yes
rank	orig	s-075	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	2	median_ns	110.490188	5	1.0000	0	0			no
rank	orig	s-075	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	3	median_ns	110.669847	5	1.0000	0	0			yes
rank	orig	s-075	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	4	median_ns	110.700061	5	1.0000	0	0			no
rank	orig	s-075	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	5	median_ns	111.160692	5	1.0000	0	0			yes
rank	orig	s-075	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	6	median_ns	280.643893	5	1.0000	0	0			yes
rank	orig	s-075	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	292.368454	5	1.0000	0	0			yes
rank	orig	s-075	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	641.312037	5	1.0000	0	0			yes
rank	orig	s-075	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	642.757834	5	1.0000	0	0			yes
baseline	orig	s-075	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-075	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	1	median_ns	69.165039	5	1.0000	0	0			yes
rank	orig	s-075	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	2	median_ns	87.450147	5	1.0000	0	0			yes
rank	orig	s-075	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	3	median_ns	102.749366	5	1.0000	0	0			yes
rank	orig	s-075	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	4	median_ns	103.182104	5	1.0000	0	0			no
rank	orig	s-075	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	5	median_ns	103.242157	5	1.0000	0	0			yes
rank	orig	s-075	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	6	median_ns	103.459560	5	1.0000	0	0			no
rank	orig	s-075	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	278.844712	5	1.0000	0	0			yes
rank	orig	s-075	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	8	median_ns	292.031129	5	1.0000	0	0			yes
rank	orig	s-075	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	641.032081	5	1.0000	0	0			yes
baseline	orig	s-076	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	orig	s-076	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	1	median_ns	88.639696	5	1.0000	0	0			yes
rank	orig	s-076	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	110.602021	5	1.0000	0	0			yes
rank	orig	s-076	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	3	median_ns	110.689190	5	1.0000	0	0			no
rank	orig	s-076	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	4	median_ns	110.748808	5	1.0000	0	0			no
rank	orig	s-076	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	5	median_ns	111.202441	5	1.0000	0	0			yes
rank	orig	s-076	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	6	median_ns	277.524711	5	1.0000	0	0			yes
rank	orig	s-076	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	292.386962	5	1.0000	0	0			yes
rank	orig	s-076	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	636.688135	5	1.0000	0	0			yes
rank	orig	s-076	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	639.988407	5	1.0000	0	0			yes
