# reporter: v24 (2026-09-26); filters: subbench=syntax, version=0.1, until=2026-09-21T14:30:16Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna, testee=rust_1.13.1_default-caps-simdna; source: store/index.tsv (7 record(s) matching this query); records: 7; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: syntax@0.1; machines: budu-ryzen1600; schema_versions: 1.5,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 7; mixed_x13: False; include_provenance: False; worst_other_core_busy: 64.93% (pcrec_25b1984f_vm-caps-simdna / esc-tab / large-subject-throughput); floor_pattern: floor
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
did_not_compile	grp-callout	f-quoted	match-compliance			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-quoted	match-compliance			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-quoted	match-compliance			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	f-quoted	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	f-quoted	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	1	median_ns	32.467450	5	1.0000	0	0			yes
rank	grp-callout	f-quoted	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	2	median_ns	35.536783	5	1.0000	0	0			yes
did_not_compile	grp-callout	f-quoted	short-subject-search			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-quoted	short-subject-search			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-quoted	short-subject-search			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-quoted	short-subject-search			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-quoted	short-subject-search			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	f-tag	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	f-tag	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	1	median_ns	28.578284	5	1.0000	0	0			yes
rank	grp-callout	f-tag	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	29.282127	5	1.0000	0	0			yes
did_not_compile	grp-callout	f-tag	match-compliance			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-tag	match-compliance			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-tag	match-compliance			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-tag	match-compliance			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-tag	match-compliance			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	f-tag	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	f-tag	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	1	median_ns	32.511656	5	1.0000	0	0			yes
rank	grp-callout	f-tag	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	2	median_ns	35.232185	5	1.0000	0	0			yes
did_not_compile	grp-callout	f-tag	short-subject-search			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-tag	short-subject-search			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-tag	short-subject-search			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-tag	short-subject-search			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-tag	short-subject-search			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	f-time	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	f-time	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	1	median_ns	28.670333	5	1.0000	0	0			yes
rank	grp-callout	f-time	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	28.903050	5	1.0000	0	0			yes
did_not_compile	grp-callout	f-time	match-compliance			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-time	match-compliance			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-time	match-compliance			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-time	match-compliance			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-time	match-compliance			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	f-time	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	f-time	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	1	median_ns	32.493171	5	1.0000	0	0			yes
rank	grp-callout	f-time	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	2	median_ns	37.115716	5	1.0000	0	0			yes
did_not_compile	grp-callout	f-time	short-subject-search			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-time	short-subject-search			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-time	short-subject-search			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-time	short-subject-search			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-time	short-subject-search			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	f-year	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	f-year	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	1	median_ns	28.660456	5	1.0000	0	0			yes
rank	grp-callout	f-year	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	28.925149	5	1.0000	0	0			yes
did_not_compile	grp-callout	f-year	match-compliance			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-year	match-compliance			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-year	match-compliance			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-year	match-compliance			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-year	match-compliance			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	f-year	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	f-year	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	1	median_ns	32.471081	5	1.0000	0	0			yes
rank	grp-callout	f-year	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	2	median_ns	36.409154	5	1.0000	0	0			yes
did_not_compile	grp-callout	f-year	short-subject-search			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-year	short-subject-search			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-year	short-subject-search			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-year	short-subject-search			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	f-year	short-subject-search			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	l-case	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	l-case	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	1	median_ns	28.621168	5	1.0000	0	0			yes
rank	grp-callout	l-case	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	29.187856	5	1.0000	0	0			yes
did_not_compile	grp-callout	l-case	match-compliance			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-case	match-compliance			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-case	match-compliance			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-case	match-compliance			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-case	match-compliance			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	l-case	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	l-case	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	1	median_ns	49.668457	5	1.0000	0	0			yes
rank	grp-callout	l-case	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	118.582764	5	1.0000	0	0			yes
did_not_compile	grp-callout	l-case	short-subject-search			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-case	short-subject-search			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-case	short-subject-search			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-case	short-subject-search			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-case	short-subject-search			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	l-crlf	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	l-crlf	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	1	median_ns	28.678211	5	1.0000	0	0			yes
rank	grp-callout	l-crlf	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	29.323123	5	1.0000	0	0			yes
did_not_compile	grp-callout	l-crlf	match-compliance			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-crlf	match-compliance			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-crlf	match-compliance			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-crlf	match-compliance			pcrec_25b1984f_vm-in-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-crlf	match-compliance			rust_1.13.1_default-caps-simdna	did-not-compile									regex build failed [Syntax]: regex parse error:		
baseline	grp-callout	l-crlf	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	grp-callout	l-crlf	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	1	median_ns	32.495095	5	1.0000	0	0			yes
rank	grp-callout	l-crlf	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	2	median_ns	40.240351	5	1.0000	0	0			yes
did_not_compile	grp-callout	l-crlf	short-subject-search			pcrec_25b1984f_auto-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-crlf	short-subject-search			pcrec_25b1984f_auto-nocaps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
did_not_compile	grp-callout	l-crlf	short-subject-search			pcrec_25b1984f_vm-caps-simdna	did-not-compile									pcrec: module 'callouts' is enabled but (?C...) is not implemented yet (pattern offset 2)		
